i,j,detected,trace_value,trace_idx,amp_value,amp_idx,dps_value,eigmin_rho,eigmin_pt
1,78,false,27649.426664586754,8764,0,0,-1125.4645474043703,1125.4645747707818,1125.4645747707818
1,79,false,20866.15200212747,8764,0,0,-907.81840941856103,907.8184151640221,907.8184151640221
1,80,false,30873.412990068038,8764,0,0,-1289.2835775995061,1289.2835777955129,1289.2835777955129
1,81,false,30147.960260849159,8764,0,0,-1349.5918307046954,1349.5918354097728,1349.5918354097728
1,82,false,22162.652604443942,8764,0,0,-914.46650237626318,914.46655425425797,914.46655425425797
1,83,false,28472.723406888515,5294,0,0,-1127.5009295054374,1127.500940703849,1127.500940703849
1,84,false,28595.317353919516,8764,0,0,-1089.3169997264936,1089.3170009530793,1089.3170009530793
1,85,false,27393.425814387727,8764,0,0,-1038.5061616683593,1038.5061791918004,1038.5061791918004
1,86,false,24244.448269784036,8764,0,0,-868.7753345802679,868.77533650416217,868.77533650416217
1,87,false,22762.797962716613,5294,0,0,-878.18158295150931,878.18158369004504,878.18158369004504
1,88,false,25339.007373648616,8764,0,0,-872.63738320848438,872.63739839833374,872.63739839833374
1,89,false,25031.665580642079,8764,0,0,-953.88993034396515,953.88993326515765,953.88993326515765
1,90,false,25891.207866764074,8764,0,0,-1031.5373112533825,1031.5373114131135,1031.5373114131135
1,91,false,27520.663317656046,8764,0,0,-1033.2080220252158,1033.2080487035005,1033.2080487035005
1,92,false,27031.800087307351,8764,0,0,-1104.3193740300167,1104.3193741517473,1104.3193741517473
1,93,false,19479.028410564322,8764,0,0,-781.1891865867176,781.18919557014169,781.18919557014169
1,94,false,30128.064467276017,8764,0,0,-1190.4552281394031,1190.4552423945809,1190.4552423945809
1,95,false,37941.521001976078,8764,0,0,-1657.9575185817762,1657.9575416911975,1657.9575416911975
1,96,false,20241.739795764915,8764,0,0,-782.25611481455246,782.25616165526412,782.25616165526412
1,97,false,20384.55319731179,9174,0,0,-718.73647247745237,718.73649206081132,718.73649206081132
1,98,false,23072.904973494391,8764,0,0,-930.06041525322826,930.06041527730508,930.06041527730508
1,99,false,23164.44198927523,8764,0,0,-862.80376567851545,862.80377200852513,862.80377200852513
