i,j,detected,trace_value,trace_idx,amp_value,amp_idx,dps_value,eigmin_rho,eigmin_pt
3,3,false,47184.986615813068,8764,0,0,-2050.8211358296271,2050.8211361693616,2056.6953217701421
3,4,false,45791.103760949547,5294,0,0,-1993.9776524640286,2014.6811166102993,1993.9777394142552
3,5,false,42286.148783541321,8764,0,0,-1758.2392449335446,1783.4809252789455,1758.2392631347298
3,6,false,41740.364688524838,5294,0,0,-1718.4661103844801,1720.3226253009284,1718.4661104501374
3,7,false,42605.933733886573,8764,0,0,-1898.3007814527548,1905.0780963533844,1898.3008695075705
3,8,false,44800.155069480898,5294,0,0,-1993.9804444392644,1993.9804446218168,2001.0901096336183
3,9,false,44903.190741288476,8764,0,0,-2002.192830479167,2019.3972373314978,2002.1928508402302
3,10,false,40783.883132915813,8764,0,0,-1785.0655648808811,1791.4300082499371,1785.0655653454423
3,11,false,42136.21156637527,5294,0,0,-1928.7389552339812,1928.7389555375075,1931.4629570491115
3,12,false,41715.749480552018,8764,0,0,-1851.1619713049147,1855.3494387252058,1851.1620766770934
3,13,false,47752.290826927427,8764,0,0,-2210.4698274090561,2214.7151733609066,2210.4698315113033
3,14,false,46804.738130303391,8764,0,0,-1964.9101570068206,1969.4775354528379,1964.9101687721627
3,15,false,48500.558008948778,8764,0,0,-1833.0475445444765,1833.0475445702382,1845.3786198055195
3,16,false,44880.877842169364,5294,0,0,-1998.4503097391378,1998.450316019575,2007.4229102011977
3,17,false,52558.568232276484,8764,0,0,-2261.3163807139913,2268.2842221068954,2261.316388289953
3,18,false,48842.813480362835,5294,0,0,-2088.0122925601108,2091.7052453591073,2088.0123055045801
3,19,false,50603.19318219991,8764,0,0,-2322.4284879023635,2350.8236521881249,2322.4284881453545
3,20,false,39058.813313893552,8764,0,0,-1588.1248283226842,1588.1248283356349,1593.5001020190743
3,21,false,45365.505575506686,8764,0,0,-2021.5738901817081,2025.949297534281,2021.5738906698334
3,22,false,49179.820353654308,8764,0,0,-2124.1306434674066,2124.1306713092404,2149.0455787615388
3,23,false,36258.970238916416,5294,0,0,-1531.9902179568162,1548.1057894159499,1531.9902191610179
3,24,false,39638.415570275683,8764,0,0,-1463.5817187749865,1463.9777515108358,1463.5817291057674
3,25,false,42079.374023484597,5294,0,0,-1919.9553805003798,1933.1830483025765,1919.9553827474397
3,26,false,50220.428805195057,8764,0,0,-2216.6185431070821,2216.6185932251988,2231.0255985179333
3,27,false,39088.317064081231,8764,0,0,-1601.5191089718103,1612.3945492219746,1601.5191118327366
3,28,false,34953.651001788588,8764,0,0,-1482.8811127552601,1501.1567332021025,1482.8811128322941
3,29,false,52109.933172967831,8764,0,0,-2122.8619871835936,2128.1116604368658,2122.861989682458
3,30,false,43504.232181519437,8764,0,0,-1815.8666853234711,1820.8854443517055,1815.8666928747416
3,31,false,39628.500459426032,5294,0,0,-1601.1683974565201,1602.908114152804,1601.1684010630811
3,32,false,49313.74563015141,8764,0,0,-2116.1017266949443,2123.5410289662027,2116.1017269407007
3,33,false,46543.863137359127,8764,0,0,-2122.1292593699859,2122.1292594050979,2136.3069324134317
3,34,false,48460.618300239657,8764,0,0,-1827.3013770909827,1836.8908007488239,1827.301377248953
3,35,false,42389.444174254197,8764,0,0,-1775.5737476294541,1780.8734888822978,1775.5737699522415
3,36,false,68660.788566919204,8764,0,0,-2841.2482240671889,2850.2614248675309,2841.2483187912953
3,37,false,53728.128956485307,8764,0,0,-2328.7460728009482,2344.7336532024242,2328.7461173830193
3,38,false,57770.049310325412,5294,0,0,-2619.3641615718029,2669.2989691394855,2619.3641635926438
3,39,false,53133.226146497975,8764,0,0,-2523.1832600758885,2529.8718795311233,2523.1832665998268
3,40,false,47416.760465421459,8764,0,0,-1671.0635989552443,1671.3537916997689,1671.0636191005065
3,41,false,35535.153413203821,8764,0,0,-1550.0823436575779,1550.0823527343973,1556.2072450241503
3,42,false,35900.306220440441,8764,0,0,-1590.3053605293544,1601.2517707024367,1590.3053605684156
3,43,false,49103.82841301911,8764,0,0,-2117.0173999141966,2146.2671932796334,2117.0174104960947
3,44,false,46596.506034481987,8764,0,0,-1951.8521241723081,1956.3790461869908,1951.8521543003967
3,45,false,41510.874981799541,8764,0,0,-1853.6046754340477,1892.0480856485387,1853.6047257655136
3,46,false,36072.847216232367,8764,0,0,-1425.2255720906553,1437.6334085897181,1425.225600659016
3,47,false,37842.883232744811,5294,0,0,-1622.04440051645,1625.2232342517484,1622.0444005296745
3,48,false,48459.336108648102,8764,0,0,-2291.0724016749214,2291.0724302523099,2310.1421025820541
3,49,false,52613.471596606571,8764,0,0,-2197.7739892817381,2199.4783901653859,2197.7740092419649
3,50,false,43262.223802145651,5294,0,0,-1845.083644722778,1856.9739093639168,1845.0836518256738
3,51,false,32597.117277209363,8764,0,0,-1476.4619426225418,1476.4697976729749,1476.4619489578977
3,52,false,36055.961231911613,8764,0,0,-1283.650491609405,1291.660551008074,1283.6505031254192
3,53,false,36263.842946264711,8764,0,0,-1597.2112981898119,1597.2113236471619,1598.7051348985233
3,54,false,45696.00560359512,8764,0,0,-1836.6952133711154,1836.6952134265134,1860.7756450083029
3,55,false,58377.25648647183,8764,0,0,-2552.7618753084289,2552.7618456547993,2556.746648839819
3,56,false,40665.864735074043,8764,0,0,-1684.4315997387898,1694.2640314581017,1684.4316662272636
3,57,false,43878.686073696612,8764,0,0,-1642.9087214829522,1642.9087815800681,1651.3930407367234
3,58,false,51047.621524675786,8764,0,0,-2154.1974045822221,2154.1974046777032,2166.9265083792125
3,59,false,42210.409527006181,8764,0,0,-1797.1908075279862,1797.1908453177721,1800.2048125164174
3,60,false,49092.584874480017,8764,0,0,-2307.343308853754,2323.8370105255112,2307.3433099561621
3,61,false,47506.794824116892,8764,0,0,-2052.4428569454044,2052.4428608136518,2052.49371298911
3,62,false,58297.402847765734,8764,0,0,-2664.5209173454573,2682.2001278399312,2664.5209174108491
3,63,false,53258.337831073579,8764,0,0,-2287.9460773126789,2316.9454828412777,2287.9460779020751
3,64,false,40766.023149255954,8764,0,0,-1790.5813192209625,1795.3178794717051,1790.5813193221247
3,65,false,41771.115569543465,5294,0,0,-1519.4204690728429,1521.2637888165964,1519.4205554174014
3,66,false,35062.530320570142,8764,0,0,-1458.6388411670196,1458.6388427495413,1468.9012739058021
3,67,false,44997.113744902359,8764,0,0,-1960.1257711837704,1968.2835228253398,1960.1257879518962
3,68,false,51615.778426681689,8764,0,0,-2268.0291937105285,2300.8158518049445,2268.0292456153488
3,69,false,44024.157860050247,8764,0,0,-1826.9326336867916,1826.9326366663208,1835.2476974518654
3,70,false,45908.621149545193,8764,0,0,-1712.7817264296889,1712.7817266612265,1719.5074981978423
3,71,false,38285.870843198456,8764,0,0,-1447.2240545862201,1447.2240576937697,1451.5257892773925
3,72,false,38869.932106799533,8764,0,0,-1698.4569746270806,1698.4569756099513,1716.0755182945522
3,73,false,37155.890523702743,5294,0,0,-1661.0453646943556,1667.7900822684542,1661.045375179576
3,74,false,38343.991505223188,8764,0,0,-1616.8451361743955,1627.0383093349487,1616.8451364123812
3,75,false,33146.002666245644,5294,0,0,-1377.2080189696646,1377.20804612232,1386.2080753284904
3,76,false,54296.374179293125,8764,0,0,-2487.7725381323703,2487.7725407828743,2502.7212141832274
3,77,false,45477.360856416213,8764,0,0,-1850.5346223334193,1875.0514829188078,1850.5346752188639
3,78,false,33907.000565747963,8764,0,0,-1331.576392282286,1351.5171398302218,1331.5763938644989
3,79,false,69676.618494664028,8764,0,0,-3206.2964427189395,3218.7325969342978,3206.2964428309365
3,80,false,40150.846535024473,5294,0,0,-1587.6994895845964,1593.5350916063298,1587.6995764504568
3,81,false,45025.971509720599,5294,0,0,-1906.2056135173834,1909.8595431530557,1906.2056143374589
3,82,false,34158.14056774362,8764,0,0,-1481.6867413349833,1489.5973207921975,1481.6867413526172
3,83,false,50807.118612155711,8764,0,0,-2243.2474323753518,2244.1211996872748,2243.247518290324
