i,j,detected,trace_value,trace_idx,amp_value,amp_idx,dps_value,eigmin_rho,eigmin_pt
2,31,false,0.11022835877929502,2172,0,0,-0.00018495066659637041,0.00018494992579241154,0.00018494992579241154
2,32,false,0.11519174805112792,4586,0,0,-9.7003349528653517e-05,9.7003160879783527e-05,9.7003160879783527e-05
2,33,false,0.053334870889126279,3871,0,0,-9.5844910465335217e-06,9.5725561745306798e-06,9.5725561745306798e-06
2,34,false,0.063069344523539073,2866,0,0,-4.7344416055938073e-05,4.7344354035496109e-05,4.7344354035490472e-05
2,35,false,0.084951824912883334,4509,0,0,-9.9844066128872413e-05,9.9831199631397093e-05,9.9831199631395955e-05
2,36,false,0.07604294412300841,9157,0,0,-9.4500089691778466e-05,9.4499541912894229e-05,9.4499541912887886e-05
2,37,false,0.16431941198501826,1587,0,0,-0.00010646524300060577,0.00010646506231244988,0.00010646506231244297
2,38,false,0.088330164324163796,1587,0,0,-0.00012826090733226842,0.00012826063344274159,0.00012826063344274159
2,39,false,0.1006695395999874,114,0,0,-5.0566547085973369e-05,5.0566504713777394e-05,5.0566504713754314e-05
2,40,false,0.07334144975750477,9008,0,0,-0.00018670591999856893,0.00018669877595002307,0.00018669877595002053
2,41,false,0.14684768597595707,2410,0,0,-0.00025526034422161339,0.000255259133930371,0.000255259133930371
2,42,false,0.066311945489577473,2172,0,0,-0.00029179663846518175,0.00029179657581895034,0.0002917965758189511
2,43,false,0.1616633788778124,1587,0,0,-0.00029911912370317019,0.00029910785146424108,0.00029910785146424108
2,44,false,0.10529219426937694,2172,0,0,-9.1863479282735107e-05,9.1863285937880454e-05,9.1863285937877852e-05
2,45,false,0.090819147593348817,2172,0,0,-7.7726962630678736e-05,7.7723677867017781e-05,7.7723677867014312e-05
2,46,false,0.078582924343015892,5948,0,0,-0.00039925904664971453,0.00039925892308451864,0.00039925892308451583
2,47,false,0.094809685781382005,2866,0,0,-5.5860491013461502e-05,5.5860481854421798e-05,5.5860481854418329e-05
2,48,false,0.13804286474887761,5948,0,0,-0.00011069775277754028,0.00011068513563668473,0.00011068513563668473
2,49,false,0.12413462109092555,2866,0,0,-0.00019442684965022874,0.00019442388541490458,0.00019442388541489363
2,50,false,0.124499518269116,2866,0,0,-0.00014606955406372827,0.00014606899635509328,0.00014606899635509328
2,51,false,0.11912468725592668,2866,0,0,-1.1207847789915371e-05,1.1207774259793652e-05,1.1207774259800591e-05
2,52,false,0.16030944974790426,4099,0,0,-0.00025070752723657994,0.0002507030816853846,0.0002507030816853846
2,53,false,0.096640693458804522,6323,0,0,-0.00010352209899565044,0.00010352192204551602,0.00010352192204551824
2,54,false,0.10855884292031728,2172,0,0,-0.00026908946632543207,0.00026907933406207578,0.00026907933406207296
2,55,false,0.090452228480028526,5703,0,0,-5.4124216164868813e-05,5.4124022815335733e-05,5.4124022815332264e-05
2,56,false,0.13936679231408716,4141,0,0,-0.00018966649430020321,0.00018966171283393282,0.000189661712833894
2,57,false,0.095624040092351106,4099,0,0,-5.779408776676732e-05,5.7791934869372958e-05,5.7791934869370749e-05
2,58,false,0.17041585673089851,2172,0,0,-0.00029126896420735943,0.00029126893550025763,0.00029126893550025416
2,59,false,0.082928187667562658,3275,0,0,-9.0331988773059079e-06,9.0331774354130892e-06,9.0331774354130892e-06
2,60,false,0.10883701584751307,2172,0,0,-0.00026366313999841984,0.0002636631222713259,0.0002636631222713259
2,61,false,0.10856281757175021,2172,0,0,-0.00013266882387348824,0.00013265920453653087,0.00013265920453653255
2,62,false,0.061072510667602109,2866,0,0,-1.1886053459347008e-05,1.1873852598765272e-05,1.1873852598807584e-05
2,63,false,0.062556239007559716,6323,0,0,-3.0978806873564444e-05,3.0974995281072868e-05,3.0974995281072868e-05
2,64,false,0.10381807576365948,8444,0,0,-0.00013039932583784784,0.00013039932129555023,0.00013039932129555023
2,65,false,0.065769982816364786,5294,0,0,-7.4047294854591263e-06,7.3887019369844754e-06,7.3887019369763168e-06
